sentence	sentence_id	locale	reason
Nós nos conhecemos pela primeira vez sob a torre Eiffel? foi mágico.	ff8c89313088b70d1d80970aa31b443109c77ebd4bb1f9e3fff98473263d64ac	pt	grammar-or-spelling
Outras fontes de energia recebem subsídios, bem como?, muitas vezes muito maior.	1a5136c0f403a5e3e073beb04d6ceb7958e4fb2e5ebb60f705f21b07b93c88a3	pt	grammar-or-spelling
Ele pausou? e seus olhos ainda eram hostis.	1c4293e643b023322be1492fcb312063f3662dceb4e7b568d24c8effbb9019f0	pt	grammar-or-spelling
Ele comeu seu jantar na solidão? contemplando sua tarefa solene.	24d729e2cbe0f32d2dad2bb43d40bd5f559a574bbcc203b79686eefb8c318077	pt	grammar-or-spelling
No entanto,? era um pouco grande demais para garantia.	1f10b2f5fb46acf30be1f2f088176dc63d5673a5487762798a39b9831bc70708	pt	grammar-or-spelling
Eles desmontaram? e o alquimista não disse nada.	2e6e18fcf582ac4edf2ba77342d5d46cca01140502d5743d1aec7383a934d548	pt	grammar-or-spelling
uma aula de artes marciais tem lugar em Ourense? Espanha.	1b938106721fc1d8cb760104a6067173f54ca4eaf44fb7370f701bb1b340c2eb	pt	grammar-or-spelling
Os leões caçam suas presas com sprints?, enquanto os lobos aproveitam sua resistência.	30cc3c4401bc6e007f2827e29e0da44ed2e8853c730282068be364670d8408df	pt	grammar-or-spelling
No entanto,? era um pouco grande demais para garantia.	1f10b2f5fb46acf30be1f2f088176dc63d5673a5487762798a39b9831bc70708	pt	grammar-or-spelling
Cinco pessoas? usando camisetas azuis escuras? fazem uma apresentação ao ar livre.	13d3acac5cca86731aea1b39952906f95eaef086e20e8382fcf953ce4a42bb00	pt	grammar-or-spelling
Para descobrir o limite exato?, precisamos repetir isso de uma maneira reproduzível.	1da9893b560cf0569e0806aa2278b7f22b3d034d391f866df55d129745418580	pt	grammar-or-spelling
"Eu estou indo para o deserto?" o homem respondeu? voltando a sua leitura.	33bdd431b5acc09ee76361f03b541df65c1de2573f05d7d164f5b48583083470	pt	grammar-or-spelling
"Bem? normalmente eu aprendo mais com minhas ovelhas do que com livros?" ele respondeu.	22b179c88314f6a627ca2592fe91edf3df89525f5d0703a3575531c12c7e6a63	pt	grammar-or-spelling
Como vai ser o tempo? o vigésimo terceiro na cidade de Valor	07ba01bcc3662316ef462285696bfe5121058611affd01e837422c7ed5593aa4	pt	grammar-or-spelling
Uma criança nova que joga com seus trens do brinquedo.	47e444e57ffa6016bd6d4046f93c046036083ac36ced18eb3ba507560ceb42d7	pt	grammar-or-spelling
submissão passiva é o ato de validar as frases alheias	43365d92608d2d6d813b650ea04c86db3e5fb3152656b5fef952be7ef1f9dfc3	pt	grammar-or-spelling
submissão passiva é o ato de validar as frases alheias	43365d92608d2d6d813b650ea04c86db3e5fb3152656b5fef952be7ef1f9dfc3	pt	offensive-language
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	grammar-or-spelling
Parece que sempre? está sempre escuro aqui.	11c7d20df15ff109f53237653e89eb222eba467152a704191b2220166885fd50	pt	grammar-or-spelling
Mulher que sorri ao guardarar um livro e uma estrela de papel amarela.	09241ef5300a7011c542678701e8a9a6dd02dddb64dcb1f047ee50e2bbd7470c	pt	grammar-or-spelling
Mulher que sorri ao guardarar um livro e uma estrela de papel amarela.	09241ef5300a7011c542678701e8a9a6dd02dddb64dcb1f047ee50e2bbd7470c	pt	palavra errada. Guardarar não existe.
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	grammar-or-spelling
Você sabe todos os presidentes to Estados Unidos?	1a938ffa3eded2764fa1653497c7ba2da35d1923273972f492d3b9a39badf7c0	pt	grammar-or-spelling
submissão passiva é o ato de validar as frases alheias	43365d92608d2d6d813b650ea04c86db3e5fb3152656b5fef952be7ef1f9dfc3	pt	offensive-language
James Madison e James Monroe foram presidentes do Estados Unidos.	406600d599e269c6544374e7d7db76ded246e30931cac556f53b17cd833aa382	pt	grammar-or-spelling
Mulher que sorri ao guardarar um livro e uma estrela de papel amarela.	09241ef5300a7011c542678701e8a9a6dd02dddb64dcb1f047ee50e2bbd7470c	pt	grammar-or-spelling
Que o fruto do casamento não venha.	1e51b62a94003a4f1b94517ea646a9741ae69a7b6e7e21dfac7629c1acb1b62f	pt	grammar-or-spelling
Que o fruto do casamento não venha.	1e51b62a94003a4f1b94517ea646a9741ae69a7b6e7e21dfac7629c1acb1b62f	pt	?
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	difficult-pronounce
Adicionar jesus está bem para a lista de reprodução do Daily Lift.	4c800e33a0e64db39627b839e49378ee5957a048828e8359d20dfc94b5f9246a	pt	grammar-or-spelling
O candidato será eliminado que não atinge cinco pontos.	628d468af9c946a9a1d19218ec719c4156dfe16c6cfc4e8bd8c03bf3601e1552	pt	grammar-or-spelling
Amancio Ortega primeira empresa.	6ab5a8b3119e860154d7f775e960805c84cbadfd921749b3e34705b970bb8aaf	pt	grammar-or-spelling
E, claro,? não é muito personalizável.	670fefcf5a0e31e4622b34a1fec15892c8a5a0d8c7f85c20a13aac1e8bea6747	pt	grammar-or-spelling
Bem,? e?, temos um problema.	548acdc36863759777ef74258d028cb79f01504712a0e5ccc4c625d50db2c5e9	pt	grammar-or-spelling
Bem,? e?, temos um problema.	548acdc36863759777ef74258d028cb79f01504712a0e5ccc4c625d50db2c5e9	pt	grammar-or-spelling
Às vezes? simplesmente não há como segurar o rio.	5b7906f34a81cfd1cb35c52f55c0a509e6f846b61d5272a77aa07489cb080b29	pt	grammar-or-spelling
Tu comestes 'bem? se tu vieres sozinho disse dos infortúnios	68baed069b259289a2eebf547b212f210fe62c152c409e3934476bb183f7dcff	pt	grammar-or-spelling
As galinhas põem tantos ovos por semana? que não seria possível criá-los todos.	68247b0470c28d5665646703881a8843880fbf090b87cc830e90e135b657e1bd	pt	grammar-or-spelling
Se eu tivesse a escolha entre mel e geléia? eu escolheria o último.	70062c95e3a199c4d71a8cf599b21fd045d935e2a4e8f217af29a27a6b00bc7f	pt	grammar-or-spelling
Uma mulher coloca em um sofá em um quintal.	6aae88766580de1733992dcf349c6fd8400ce1a5eeee2b6f7987d228ccf796bf	pt	A frase contém o termo "em" duas vezes, na primeira ele deixa a frase sem sentido. 
Parece um mercado de agricultores? algumas tabelas com vários itens exibidos.	6c0f5e0b700d9044a3102359ac19017d529e02d97642ff61f72d0736d1a3a5ea	pt	grammar-or-spelling
qual é a previsão para o Lesoto	6e4ff0b90cf6c2ab490377bf1339fbf4be6fbbc74a2233e94679f582c8bd8de8	pt	grammar-or-spelling
Eu não quero mudar nada? porque eu não sei como lidar com a mudança.	6a68f2b36c666fb14af8681ca582e7126c15c48bceb868a1431040fd967d92c8	pt	grammar-or-spelling
Depois de jogar tênis em realidade virtual? ele se sentiu tonto.	51da2bf2fa8c58fe33c8dfca72c93454c94f625fefa31941b9bbaff234232dd4	pt	grammar-or-spelling
Cara de suéter de flanela? shorts e sandálias de golfe em miniatura.	6faf4eb259266fa6392c83a52cc07bffb28fa085fd392b5ed37fd90b5e5bc1bb	pt	grammar-or-spelling
Eles montaram seus cavalos? e cavalgaram na direção das Pirâmides do Egito.	695fec6c44580fc63ec89de2d9eb68ac966055222e3aacf6dead79b6e079acad	pt	grammar-or-spelling
O candidato será eliminado que não atinge cinco pontos.	628d468af9c946a9a1d19218ec719c4156dfe16c6cfc4e8bd8c03bf3601e1552	pt	grammar-or-spelling
Quatro pessoas? três homens e uma mulher? estão trabalhando em seus computadores.	757d4262bd82664b9f5540e8b6e0164573d72c1d977795addd94380fd6a253ff	pt	grammar-or-spelling
Ao jogar?, as crianças costumam apenas reencenar o que experimentaram antes.	6f41cf9e35869f33939d9428b6586cdffd8b4f61e8d7a7d55f9c38dcb128efd7	pt	grammar-or-spelling
E, claro,? não é muito personalizável.	670fefcf5a0e31e4622b34a1fec15892c8a5a0d8c7f85c20a13aac1e8bea6747	pt	grammar-or-spelling
Uma pessoa em trânsito pegando? um saco de papel.	78b87e0e177a92dc7676a9549bf5dee2c39a389c4a41968dab4d4cc37ce29229	pt	grammar-or-spelling
Como escravo desta tarefa?, clico com cautela na resposta!	7162a0bf61492c6392f8a2ab30530b065b0321eff1caad423ee37dbe8f4c5ee2	pt	grammar-or-spelling
Ele tinha feito isso por anos? e sabia o horário de todos que passavam.	73300678227da70dabb65d5d89b2db5be247131618b87ed9b04427fc42813b11	pt	grammar-or-spelling
Cresça com raiva lentamente? há bastante tempo.	6a88240503b71720773716ac97fa76dba4a4d7af8839d5e936239a3523a3d0e1	pt	grammar-or-spelling
Eu não acho que seja um sistema ideal, porque ele registra na parte errada.	79274819fde0257001f215d891ccafec09f28f2b4f9abce17e210c971ea26965	pt	offensive-language
O mesmo argumento é para a terceira inscrição, que reflete o legado do registrante.	71f46531bd4ac3c0c6d24bbf4d6189c0b3b036d5b5747e8caec648fe94ada3a9	pt	Muitas frases frequentemente apresentam esse erro, trocando o que deveria ser um sinal exclamação (!) por um sinal de interrogação (?).
É claro que? isso apenas reduz a gravidade do problema.	643063faa99ce7885a3ad7b14fde2c471c25968eaee99c3376de0ac6097a44aa	pt	Não deveria ter o sinal de interrogação (?)
O rapaz? acostumado a reconhecer os presságios? falou com o comerciante.	86b0b47816398180ed2e0b8952a546cc3a32325f7851f93905f73e53e6b75fee	pt	Muitas frases frequentemente apresentam esse erro, trocando o que deveria ser um sinal vírgula (,) por um sinal de interrogação (?).
Cresça com raiva lentamente? há bastante tempo.	6a88240503b71720773716ac97fa76dba4a4d7af8839d5e936239a3523a3d0e1	pt	Muitas frases frequentemente apresentam esse erro, trocando o que deveria ser um sinal exclamação (!) por um sinal de interrogação (?).
"Eu faço a minha vida prevendo o futuro para as pessoas?" ele disse.	8b71f0adb76ec3fb7d8c42b52f91a445af5e98d093b92b688b9a82cb25e3a4eb	pt	Muitas frases frequentemente apresentam esse erro, trocando o que deveria ser um sinal exclamação (!) por um sinal de interrogação (?)
De repente? um dos falcões fez um mergulho intermitente no céu? atacando o outro.	7034b3a1e64a79cfa01eefd9e557cb16a33202ab7d571070b27b04b2be3c6f7f	pt	Muitas frases frequentemente apresentam esse erro, trocando o que deveria ser um sinal vírgula (,) por um sinal de interrogação (?)
um pastor alemão cachorro mordendo uma grande bola vermelha	893436a1fb2437cc3444f7a4731ac068f77bb82240dead164d2b431af51e6d8e	pt	Erro de concordância. Deveria ser escrito assim: "um  cachorro pastor alemão mordendo uma bola grande vermelha"
Quando Luke terminou a análise de risco?, ele franziu a testa.	88f6c83c146522601d32f6dfec7517cb58353d618af03f972bf975460c0c72ed	pt	Deve ser removido esse ponto de interrogação na frase.
Os narguilé foram extintos? e os guardas ficaram atentos.	87dd0531af1078d69c3219d8463eee988558ccfbd7ae9cabab195e94186e7eaf	pt	Muitas frases frequentemente apresentam esse erro, trocando o que deveria ser um sinal vírgula (,) por um sinal de interrogação (?).

"Me ajude?" o menino disse.	8d0668b33e4809c47bf1c6da38e856b38147a3b8db496dff0c75d9ef24fa4c0e	pt	 Muitas frases frequentemente apresentam esse erro, trocando o que deveria ser um sinal exclamação (!) por um sinal de interrogação (?).

Mas tudo mudou.	7856d202cf63ca74b6f7b1560e50238c350d1a7d4a353dd7e1ece3cac0930b70	pt	Erro de semântica e pontuação. Deveria ser: "Antes disso sempre olhei para o deserto com saudades!" disse Fátima.
"Antes disso? sempre olhei para o deserto com saudades de?" disse Fátima.	800e40d78077f9a1a6e9988a5a64708aae4bc0241034a2c8c38efc9b33ee549e	pt	Erro de semântica e pontuação. Deveria ser: "Antes disso sempre olhei para o deserto com saudades!" disse Fátima.
O dia estava amanhecendo? e o pastor instigou suas ovelhas na direção do sol.	6761b112d4fd5a4b10eb75d336b0b4c2b59c4017cb4b520848e59cc7339f04ec	pt	Erro. Foi trocando o que deveria ser um sinal vírgula (,) por um sinal de interrogação (?).

Ontem? Pedi ao meu médico uma nova receita.	866b59ed55575fa9c1bf1f1d38e5ec43c98dd1d5cab843b48352c64e5ceb3d9d	pt	 Não deveria ter o sinal de interrogação (?)
Três crianças e um homem jogam vôlei? descalço na areia.	88c236bfa29afdc9d0728377b22a414d2bd4f4935c18b9345904260d189d3958	pt	 Não deveria ter o sinal de interrogação (?)
Ele se levantou? ajustou sua roupa? e pegou sua bolsa.	a70483848a18e04014528b4292492dd6459119b7bd44fe3f2e41ef50ee8da451	pt	grammar-or-spelling
Que clima terá o Havai Haverá granizo daqui a vinte e um minutos	a8a3967e50a38f203cf7e10dca92c5f9cf19a37e49087b56b6723f6689373544	pt	grammar-or-spelling
A viajem será longa	84a7ab22ffff228e07b8a34b5919c80ece7c26e1414e7feb90bb745af8055379	pt	grammar-or-spelling
Salvaguardar a segurança dos cidadãos à noite	b36ead0346ee7c94b1d39267a557db3268ab444187697212ccebfc7940ccce1c	pt	grammar-or-spelling
Um dia? a terra começou a tremer? e o Nilo transbordou suas margens.	a199903a8445076ec0f2248b37af9db8adc7962c049330f24aa9d80a991b55f9	pt	Interrogações parecem estar erroneamente colocadas no texto
Eles procuraram a massa caída? mas não encontraram nada.	9d3ad541b1244086651a0600a94550a1e750671496914af310c2c6a9d9aad8da	pt	Interrogação colocada erroneamente
O prêmio mais confiável do mundo	a4e0606e75ae0c869eed17aa19cc67ab6fa8497793a4ce36ae9a7d8b0d66d2e4	pt	Interrogação colocada erroneamente
Eu não vou poder te encontrar para o almoço hoje? desculpe!	a935cfc01fff62b828c3a3cc59289da181c22d104a5032863fde3a46507b8352	pt	Interrogação errada
Consultar calendário para esta final de semana.	c587b58374a9a0038de07749a13236fa68579f57807d2e2082339dd9b0aadfcd	pt	grammar-or-spelling
Cristinao Ronaldo é um grander jogador de futebol.	c1113acf10de630db909af8bb875e7a00d2dc644f9dc381d365043e8698c3f65	pt	grammar-or-spelling
masturbação, também chamado vulgarmente de punheta ou siririca	be9d2ffed2636afda8730720336bd1e961b5462272f9224241c6a04c2eb822dc	pt	offensive-language
A galinha olho para o homem.	7b348478fb87689a1e65261cb6cd88b7708ef502fcbc3a4a18969a2218bdf7e5	pt	grammar-or-spelling
Quando eu estou comendo? isso é tudo que eu penso.	c60cd91b302e9a90d5a7c3584eb63076cc96c4f405cca597b59ff9ca10d49b4f	pt	grammar-or-spelling
A galinha olho para o homem.	7b348478fb87689a1e65261cb6cd88b7708ef502fcbc3a4a18969a2218bdf7e5	pt	grammar-or-spelling
masturbação, também chamado vulgarmente de punheta ou siririca	be9d2ffed2636afda8730720336bd1e961b5462272f9224241c6a04c2eb822dc	pt	offensive-language
Grupo de pessoas pegar algo que está pegando fogo.	c79f7a3dde9fdf9bfd471ade2af52387f88fd9fd76c32659c37211c557aa8a8a	pt	grammar-or-spelling
Quem você está segurando em?	c51de24d6ab69e1176e095992d70235f8bab5023e31d93d2bc5200a81c668c39	pt	grammar-or-spelling
Uma criança vestindo uma camisa azul está andando na rua segurando dois dedos.	d6a854fdc65fcd19bc5430eac08b62c72ae255684a53243949d4d7b91de4d3c3	pt	offensive-language
Youtube Rewind.	c9793abd9e3d0337f151352218ee9f2fe1aaf948717f8d56f54b642b349c2cd1	pt	different-language
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
O que você está chorando?	d6d6cf8a3e837e3fd8b5c81f59e7508d4f271cb23614bc42422e5cf0b423aaf4	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
Dois cães brancos usando focinheiras jogar na grama	d4eb9b187d0f4dec53f9f0a91ff39d7d7a971c9a63e8cc0005566449c33544ca	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
Homem na camisa branca e shorts tan fazendo um truque em um skate.	dc820e1a7e01362dc98c4db939c06dfc4716162674230b09e223578609accf5b	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
Você não sabe que há uma guerra em?	d6d104c0d23d7536166cab7b2a85463cbc0fc5dde97fb3f22f1ca3a6f7e40069	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
Nós viemos de Ibiza.	d6162fd2aaf1e24880ec509bfab58276ddfffe2dc5ba0fdb98739ed79b55705c	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
O que você está chorando?	d6d6cf8a3e837e3fd8b5c81f59e7508d4f271cb23614bc42422e5cf0b423aaf4	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	grammar-or-spelling
O que você está chorando?	d6d6cf8a3e837e3fd8b5c81f59e7508d4f271cb23614bc42422e5cf0b423aaf4	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
Um casal abraça enquanto sozinho em uma plataforma perto de trilhos de trem.	dc7dcc7d45ababea09c4ec728aa6bcdbe542899f2e141c7b1c0cf183d5edb41d	pt	grammar-or-spelling
Hey	4421eb43b2dfcba0719d4606ab9bb76d622d1074a4aae9406cb6931dcf714f56	pt	different-language
Você não sabe que há uma guerra em?	d6d104c0d23d7536166cab7b2a85463cbc0fc5dde97fb3f22f1ca3a6f7e40069	pt	grammar-or-spelling
Estamos nos aproximando do final do começo? e isso é ótimo!	dbbe7bed190186e747997e79f8da7fd8eb75f1e71ecd8209da03a45636a4f3cf	pt	grammar-or-spelling
Estou procurando o trailer de Highlands Today	da5175af62f4d2a4ff4a176600f13d556d7a2e6ce89dd9dc61f0f88a227cea44	pt	difficult-pronounce
Os poloneses? significam que o povo polaco? obteve independência.	d2ced03ef5524c7a64117c9de22a401e9ce13e8cda679691a915cb0b25c71397	pt	grammar-or-spelling
Eles falaram sobre mercúrio? sal? dragões? e reis? e ele não entendeu nada disso.	de04574bb364d497d90d13fa7d34fb60811d7594d57ab874049fbb3b8934022b	pt	grammar-or-spelling
nostalgia Aqui jaz o cachorro enterrado	d802dc1685523aece49b1eb84d5705e6e97d4f3e4ac1808a6c843e50dd1c366a	pt	Frase sem sentido.
A apólice de seguro irá expirar em vinte e vinte.	c8faa50d6922278ff588af5b0313fade02e12203ac8f81ec97b973843233f716	pt	grammar-or-spelling
Você pode, por favor, encontrar o jogo The Notebook of Trigorin?	dc5388f3d436ce165ce59f0fb78c306f6ccb118d6875373bccbca7756ba93704	pt	difficult-pronounce
"Tudo o que vi foi um exército?" disse o menino.	c098148b63210df54b13643995e86b3737906f36aa2f3dc18bf0ef75ff1d31fa	pt	grammar-or-spelling
Então ele percebeu que havia se distraído por alguns instantes? olhando para a espada.	d24918b2d55d05ce98fdf555bfcf8b473343ad01c63119b1a0d97755b47afaff	pt	grammar-or-spelling
Eles chamaram o simum? e foi pior do que uma tempestade no mar.	d312b06702ef2b303c35423785ea4fbb4a9cb18cb21a010d47103761ae9cc1b8	pt	grammar-or-spelling
Deixe-me dor nas costas	c1afb646fe8926b5071dbcbead952d67feeebdbfb53c3858856a81d44fdcaad8	pt	Frase sem sentido.
Dois cães brancos usando focinheiras jogar na grama	d4eb9b187d0f4dec53f9f0a91ff39d7d7a971c9a63e8cc0005566449c33544ca	pt	grammar-or-spelling
"Tudo o que vi foi um exército?" disse o menino.	c098148b63210df54b13643995e86b3737906f36aa2f3dc18bf0ef75ff1d31fa	pt	grammar-or-spelling
Ele era mais velho que? e estava carregando um pequeno balde.	b28fcbaa906dc374ae8b408523fb6b913fd167041407137dd3a07f6f8e347633	pt	grammar-or-spelling
Um casal abraça enquanto sozinho em uma plataforma perto de trilhos de trem.	dc7dcc7d45ababea09c4ec728aa6bcdbe542899f2e141c7b1c0cf183d5edb41d	pt	grammar-or-spelling
Não houve resposta dos anciãos.	dab8e79ed616852c3436dfb891b8b1fdb76c98077fdc77d3e9972c5cacad5655	pt	grammar-or-spelling
Consultar calendário para esta final de semana.	c587b58374a9a0038de07749a13236fa68579f57807d2e2082339dd9b0aadfcd	pt	grammar-or-spelling
Dois cães brancos usando focinheiras jogar na grama	d4eb9b187d0f4dec53f9f0a91ff39d7d7a971c9a63e8cc0005566449c33544ca	pt	grammar-or-spelling
Abra um nova aba para este processo.	e509db5eeb5e2133167198f82572c53ce3bc7f7f5d213f4292fac31299c20c98	pt	grammar-or-spelling
nostalgia Aqui jaz o cachorro enterrado	d802dc1685523aece49b1eb84d5705e6e97d4f3e4ac1808a6c843e50dd1c366a	pt	Frase sem sentido.
Para começar com?, você desejará decidir entre o Firefox e o Chrome.	d7b271278366d62251e477219510a6f50069943a82337d9ae1d7511031fcb581	pt	grammar-or-spelling
