Word Error Rate,Gestalt Pattern Matching,Longest Common Subsequence
"0,25","0,9545454545","0,9545454545"
0,1,1
"0,1428571429","0,9761904762","0,9761904762"
"0,2","0,9677419355","0,9677419355"
0,1,1
"0,2","0,9696969697","0,9696969697"
0,1,1
"0,1","0,9782608696","0,9782608696"
0,1,1
"0,07692307692","0,9868421053","0,9868421053"
"0,1666666667","0,9705882353","0,9705882353"
"0,1428571429","0,9807692308","0,9807692308"
"0,5","0,935483871","0,935483871"
"0,4","0,9206349206","0,9206349206"
"0,4","0,9459459459","0,9459459459"
0,1,1
"0,2","0,96","0,96"
"0,09090909091","0,9866666667","0,9866666667"
"0,2222222222","0,9642857143","0,9642857143"
"0,3333333333","0,962962963","0,962962963"
"0,1111111111","0,9772727273","0,9772727273"
"0,1428571429","0,9777777778","0,9777777778"
"0,2","0,9666666667","0,9666666667"
"0,125","0,9787234043","0,9787234043"
"0,1428571429","0,9722222222","0,9722222222"
0,1,1
0,1,1
0,1,1
0,1,1
"0,5","0,8888888889","0,8888888889"
"0,09090909091","0,9824561404","0,9824561404"
"0,5454545455","0,7572815534","0,7572815534"
"0,3333333333","0,86","0,8958333333"
"0,09090909091","0,985915493","0,985915493"
"0,07142857143","0,9898989899","0,9898989899"
"0,75","0,7073170732","0,7073170732"
"0,5","0,75","0,8571428571"
0,1,1
0,1,1
"0,8","0,8484848485","0,8484848485"
"0,08333333333","0,9836065574","0,9836065574"
"0,25","0,9047619048",1
"0,1666666667","0,9677419355","0,9677419355"
"0,25","0,9565217391","0,9565217391"
"0,08333333333","0,9850746269","0,9850746269"
inf,0,0
0,1,1
inf,0,0
inf,0,0
inf,0,0
"0,5","0,8863636364","0,9285714286"
"0,3076923077","0,950617284","0,950617284"
"0,1428571429","0,9714285714","0,9714285714"
"0,2","0,9565217391","0,9565217391"
0,1,1
0,1,1
"0,6666666667","0,7391304348","0,7391304348"
"0,07142857143","0,9861111111","0,9861111111"
"0,2727272727","0,9512195122","0,9512195122"
"0,1818181818","0,9677419355","0,9677419355"
"0,25","0,9722222222","0,9722222222"
"0,25","0,9583333333","0,9583333333"
"0,25","0,962962963","0,962962963"
"0,5","0,875","0,875"
"0,4","0,9166666667","0,9166666667"
"0,1818181818","0,9583333333","0,9583333333"
"0,25","0,95","0,95"
0,1,1
"0,4444444444","0,7777777778","0,7777777778"
"0,07692307692","0,9882352941","0,9882352941"
"0,5","0,9583333333","0,9583333333"
"0,8333333333","0,9361702128","0,9361702128"
"0,9166666667","0,7798165138","0,787037037"
1,"0,6966292135","0,6966292135"
"0,6","0,8125","0,8125"
"0,2","0,9666666667","0,9666666667"
0,1,1
"0,2","0,9583333333","0,9583333333"
0,1,1
"1,25","0,4468085106","0,4468085106"
"0,4444444444","0,7796610169","0,7796610169"
"0,25","0,9565217391","0,9565217391"
"0,2666666667","0,9811320755","0,9811320755"
"0,1","0,9850746269","0,9850746269"
"0,07142857143","0,9885057471","0,9885057471"
0,1,1
0,1,1
0,1,1
inf,0,0
inf,0,0
"0,1666666667","0,9705882353","0,9705882353"
"0,2","0,9583333333","0,9583333333"
"0,1428571429","0,972972973","0,972972973"
"0,1428571429","0,9818181818","0,9818181818"
"0,3333333333","0,9545454545","0,9545454545"
"0,1428571429","0,96875","0,9841269841"
"0,1111111111","0,9821428571","0,9821428571"
"0,09090909091","0,9811320755","0,9811320755"
"0,1428571429","0,9791666667","0,9791666667"
"0,1666666667","0,9722222222","0,9722222222"
0,1,1
"0,2142857143","0,9166666667","0,9166666667"
"0,5","0,6153846154","0,6956521739"
0,1,1
"0,1538461538","0,9846153846","0,9846153846"
"0,1111111111","0,9791666667","0,9791666667"
"0,3333333333","0,9166666667","0,9166666667"
0,1,1
"0,2857142857","0,9333333333","0,9333333333"
0,1,1
"0,1666666667","0,9655172414","0,9655172414"
"0,25","0,9230769231","0,9230769231"
0,1,1
0,1,1
0,1,1
"0,125","0,9803921569","0,9803921569"
"0,1111111111","0,9736842105","0,9736842105"
"0,2","0,962962963","0,962962963"
"0,1","0,9803921569","0,9803921569"
"0,2","0,96","0,96"
"0,2","0,9583333333","0,9583333333"
"0,125","0,975","0,975"
"0,5","0,9","0,9"
"0,1","0,9387755102","0,9387755102"
"0,5","0,8974358974","0,8974358974"
"0,3333333333","0,8928571429","0,8928571429"
0,1,1
0,1,1
0,1,1
"0,125","0,9761904762","0,9761904762"
"0,25","0,9375","0,9375"
"0,1666666667","0,9756097561","0,9756097561"
"0,2","0,9642857143","0,9642857143"
"0,2142857143","0,9342105263","0,9342105263"
"0,25","0,9142857143","0,9696969697"
"0,3","0,9032258065","0,9333333333"
"0,125","0,9824561404","0,9824561404"
"0,1","0,9636363636",1
"0,4","0,9230769231","0,9230769231"
"0,2","0,9642857143","0,9642857143"
"0,2222222222","0,9523809524","0,9523809524"
"0,4285714286","0,9473684211","0,9473684211"
"0,1111111111","0,976744186","0,976744186"
"0,08333333333","0,9880952381","0,9880952381"
"0,1111111111","0,9855072464","0,9855072464"
"0,09090909091","0,9814814815","0,9814814815"
"0,08333333333","0,9848484848","0,9848484848"
"0,1111111111","0,9791666667","0,9791666667"
"0,09090909091","0,9850746269","0,9850746269"
"0,5","0,8888888889","0,8888888889"
0,1,1
"0,1428571429","0,9743589744","0,9743589744"
"0,5","0,9310344828","0,9642857143"
"0,5","0,8214285714","0,9583333333"
"0,5","0,8918918919","0,8918918919"
"0,1111111111","0,9811320755","0,9811320755"
"0,1538461538","0,9784946237","0,9784946237"
"0,09090909091","0,9824561404","0,9824561404"
"0,375","0,9166666667","0,9166666667"
"0,3","0,9464285714","0,9464285714"
0,1,1
0,1,1
0,1,1
"0,2","0,9696969697","0,9696969697"
"0,6666666667","0,8421052632","0,8421052632"
1,"0,6428571429","0,6428571429"
0,1,1
"0,3333333333","0,9393939394","0,9393939394"
"0,1428571429","0,9782608696","0,9782608696"
"0,125","0,9818181818","0,9818181818"
"0,3333333333","0,9411764706","0,9411764706"
"0,5714285714","0,8913043478","0,8913043478"
"0,3333333333","0,9696969697","0,9696969697"
"0,4285714286","0,9259259259","0,9259259259"
"0,1818181818","0,9692307692","0,984375"
"0,125","0,9803921569","0,9803921569"
"0,1818181818","0,9692307692","0,9692307692"
"0,2","0,9696969697","0,9696969697"
0,1,1
"0,1428571429","0,9677419355","0,9677419355"
"0,07142857143","0,9861111111","0,9861111111"
"0,25","0,8867924528","0,8867924528"
0,1,1
0,1,1
0,1,1
"0,4285714286","0,9","0,9"
"0,2","0,9523809524","0,9523809524"
"0,1666666667","0,9722222222","0,9722222222"
"0,125","0,9791666667","0,9791666667"
"0,25","0,95","0,95"
"0,09090909091","0,9864864865","0,9864864865"
"0,1818181818","0,9710144928","0,9710144928"
"0,25","0,9565217391","0,9565217391"
"0,4","0,9384615385","0,9384615385"
"0,1428571429","0,9777777778","0,9777777778"
0,1,1
"0,6666666667","0,8947368421","0,8947368421"
"0,1428571429","0,9743589744","0,9743589744"
0,1,1
"0,1","0,9795918367","0,9795918367"
0,1,1
"0,2","0,9666666667","0,9666666667"
0,1,1
"0,1666666667","0,96875","0,96875"
0,1,1
"0,3333333333","0,9411764706","0,9411764706"
"0,3333333333","0,9268292683","0,9268292683"
"0,2222222222","0,9583333333","0,9583333333"
"0,09090909091","0,9701492537","0,9701492537"
"0,1111111111","0,9803921569","0,9803921569"
0,1,1
0,1,1
0,1,1
"0,2","0,9655172414","0,9655172414"
0,1,1
"0,2222222222","0,96","0,96"
"0,3333333333","0,935483871","0,935483871"
"0,1538461538","0,9736842105","0,9736842105"
"0,1111111111","0,9811320755","0,9811320755"
"0,2307692308","0,9577464789","0,9577464789"
"0,25","0,95","0,95"
"0,1428571429","0,9772727273","0,9772727273"
"0,25","0,9411764706","0,9411764706"
"0,3846153846","0,8082191781","0,8082191781"
"0,2222222222","0,9464285714","0,9464285714"
"0,2","0,9696969697","0,9696969697"
"0,1818181818","0,9672131148","0,9672131148"
"0,07692307692","0,9863013699","0,9863013699"
"0,09090909091","0,9807692308","0,9807692308"
"0,2","0,9565217391","0,9565217391"
0,1,1
0,1,1
"0,1666666667","0,962962963","0,962962963"
0,1,1
"0,125","0,9772727273","0,9772727273"
0,1,1
0,1,1
0,1,1
"0,5","0,8823529412","0,8823529412"
"0,2","0,9696969697","0,9696969697"
"0,4285714286","0,935483871","0,935483871"
0,1,1
0,1,1
"0,2","0,9411764706","0,9696969697"
"0,25","0,95","0,95"
"0,3333333333","0,9642857143","0,9642857143"
0,1,1
"0,2857142857","0,9230769231","0,9230769231"
0,1,1
0,1,1
"0,125","0,9591836735","0,9791666667"
"0,3333333333","0,9259259259","0,9433962264"
"0,1428571429","0,9677419355","0,9677419355"
"0,1666666667","0,9743589744","0,9743589744"
"0,25","0,962962963","0,962962963"
"0,1111111111","0,9791666667","0,9791666667"
"0,2","0,962962963","0,962962963"
"0,1428571429","0,9714285714","0,9714285714"
"0,3","0,9574468085","0,9574468085"
"0,2857142857","0,9411764706","0,9411764706"
"0,3333333333","0,9230769231","0,9230769231"
"0,25","0,9512195122","0,9512195122"
"0,09090909091","0,9830508475","0,9830508475"
"0,25","0,9523809524","0,9523809524"
"0,2","0,9672131148","0,9672131148"
"0,2","0,96","0,96"
"0,5714285714","0,9166666667","0,9166666667"
"0,2222222222","0,9444444444","0,9444444444"
"0,25","0,9452054795","0,9452054795"
"0,3333333333","0,9090909091","0,9090909091"
0,1,1
0,1,1
"0,125","0,9607843137","0,9607843137"
0,1,1
0,1,1
"0,25","0,9666666667",1
0,1,1
0,1,1
"0,2","0,9736842105","0,9736842105"
0,1,1
"0,1428571429","0,972972973","0,972972973"
"0,1111111111","0,98","0,98"
"0,1111111111","0,9807692308","0,9807692308"
"0,3333333333","0,9382716049","0,9382716049"
"0,3333333333","0,8653846154","0,8653846154"
0,1,1
0,1,1
"0,1428571429","0,9772727273","0,9772727273"
"0,4","0,92","0,92"
"0,09090909091","0,9841269841","0,9841269841"
0,1,1
"0,1538461538","0,9464285714","0,9464285714"
"0,6666666667","0,7894736842","0,7894736842"
0,1,1
0,1,1
"0,4","0,9393939394","0,9393939394"
0,1,1
0,1,1
"0,6666666667","0,8","0,8"
"0,2857142857","0,9375","0,9375"
"0,2","0,9019607843","0,9019607843"
"0,1","0,9850746269","0,9850746269"
"0,09090909091","0,9841269841","0,9841269841"
"0,07692307692","0,9855072464","0,9855072464"
"0,1666666667","0,9743589744","0,9743589744"
"0,4","0,9117647059","0,9117647059"
0,1,1
"0,25","0,9534883721","0,9534883721"
"0,4","0,9166666667","0,9166666667"
0,1,1
"0,1428571429","0,95","0,95"
"0,5","0,8676470588","0,8676470588"
0,1,1
"0,6","0,8648648649","0,8648648649"
"0,5714285714","0,8205128205","0,8888888889"
"0,3333333333","0,9411764706","0,9411764706"
0,1,1
"0,1111111111","0,9795918367","0,9795918367"
"0,1666666667","0,9677419355","0,9677419355"
"0,1428571429","0,9736842105","0,9736842105"
"0,3333333333","0,9545454545","0,9545454545"
"0,3333333333","0,9047619048","0,9047619048"
0,1,1
0,1,1
"0,3333333333","0,9375","0,9375"
"0,25","0,9642857143","0,9642857143"
"0,08333333333","0,988372093","0,988372093"
1,"0,8571428571","0,8571428571"
"0,125","0,9811320755","0,9811320755"
"0,25","0,95","0,95"
"0,25","0,9545454545","0,9545454545"
0,1,1
"0,1666666667","0,9696969697","0,9696969697"
"0,3333333333","0,90625","0,90625"
0,1,1
"0,1538461538","0,9649122807","0,9649122807"
"0,2","0,95","0,95"
"0,125","0,962962963","0,962962963"
"0,2","0,96","0,96"
"0,125","0,9795918367","0,9795918367"
"0,25","0,9545454545","0,9545454545"
"0,1428571429","0,9756097561","0,9756097561"
"0,2","0,96","0,96"
"0,1666666667","0,9655172414","0,9655172414"
"0,2","0,962962963","0,962962963"
"0,1111111111","0,9841269841","0,9841269841"
"0,4","0,9454545455","0,9454545455"
"0,4545454545","0,9038461538","0,9038461538"
"0,125","0,98","0,98"
"0,2","0,962962963","0,962962963"
"0,1","0,9833333333","0,9833333333"
0,1,1
inf,0,0
0,1,1
"0,75","0,76","0,76"
"0,25","0,9534883721","0,9534883721"
"0,125","0,975","0,975"
"0,1666666667","0,9705882353","0,9705882353"
"0,125","0,976744186","0,976744186"
"0,3333333333","0,9444444444","0,9444444444"
0,1,1
0,1,1
0,1,1
0,1,1
"0,2","0,9655172414","0,9655172414"
"0,1666666667","0,9615384615","0,9615384615"
0,1,1
"0,375","0,8888888889","0,8888888889"
"0,1428571429","0,9428571429","0,9428571429"
"0,1666666667","0,9722222222","0,9722222222"
"0,1538461538","0,9696969697","0,9696969697"
"0,5","0,8888888889","0,8888888889"
"0,2727272727","0,9642857143","0,9642857143"
"0,2","0,9583333333","0,9583333333"
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
"0,2","0,962962963","0,962962963"
"0,1666666667","0,962962963","0,962962963"
"0,2","0,975","0,975"
"0,25","0,9523809524","0,9523809524"
"0,3333333333","0,9519230769","0,9519230769"
"0,2857142857","0,84375","0,84375"
0,1,1
"0,6666666667","0,8666666667","0,9285714286"
"0,3","0,9534883721","0,9534883721"
0,1,1
"0,2","0,9655172414","0,9655172414"
0,1,1
"0,1538461538","0,9615384615","0,9615384615"
0,1,1
"0,08333333333","0,9841269841","0,9841269841"
"0,3333333333","0,9230769231","0,9230769231"
"0,3333333333","0,9523809524","0,9523809524"
"0,4","0,9459459459","0,9459459459"
"0,1111111111","0,9795918367","0,9795918367"
0,1,1
"0,1111111111","0,9777777778","0,9777777778"
"0,3333333333","0,9375","0,9375"
0,1,1
"0,1111111111","0,9111111111","0,9111111111"
"0,2","0,9666666667","0,9666666667"
"0,3333333333","0,9428571429","0,9428571429"
"0,2","0,9523809524","0,9523809524"
0,1,1
"0,5","0,8888888889","0,8888888889"
"0,2857142857","0,9534883721","0,9534883721"
"0,125","0,9791666667","0,9791666667"
"0,1818181818","0,972972973","0,972972973"
0,1,1
"0,7142857143","0,8490566038","0,8490566038"
"0,2","0,9672131148","0,9672131148"
"0,3","0,95","0,95"
"0,1111111111","0,9833333333",1
"0,5","0,9428571429","0,9428571429"
"0,1538461538","0,9759036145","0,9759036145"
0,1,1
"0,25","0,9523809524","0,9523809524"
"0,2","0,9482758621","0,9482758621"
"0,6666666667","0,85","0,85"
0,1,1
"0,1428571429","0,975","0,975"
"0,3333333333","0,9310344828","0,9310344828"
"0,3333333333","0,9230769231","0,9230769231"
0,1,1
1,"0,7307692308","0,7307692308"
"0,5","0,9","0,9"
1,"0,7","0,7368421053"
"1,25","0,3913043478","0,3913043478"
"0,5","0,9142857143","0,9411764706"
1,"0,6","0,6"
"0,1666666667","0,96875","0,96875"
"0,3333333333","0,9047619048","0,9047619048"
"0,3333333333","0,8684210526","0,8684210526"
"0,5","0,9047619048","0,9047619048"
"0,2","0,9666666667","0,9666666667"
0,1,1
"0,25","0,9523809524","0,9523809524"
"0,1428571429","0,9789473684","0,9789473684"
"0,125","0,9782608696","0,9782608696"
"0,1666666667","0,9705882353","0,9705882353"
"0,09090909091","0,9855072464","0,9855072464"
1,"0,5652173913","0,5652173913"
0,1,1
"0,6","0,7692307692","0,7692307692"
"0,1666666667","0,9743589744","0,9743589744"
0,1,1
"0,5","0,8181818182","0,8181818182"
0,1,1
0,1,1
inf,0,0
inf,0,0
"0,125","0,9722222222","0,9722222222"
0,1,1
"0,3333333333","0,9473684211","0,9473684211"
"0,5","0,9230769231","0,9230769231"
"0,3333333333","0,9285714286","0,9285714286"
"0,125","0,9761904762","0,9761904762"
0,1,1
"0,2","0,9655172414","0,9655172414"
"0,4285714286","0,9069767442","0,9069767442"
0,1,1
"0,1666666667","0,9642857143","0,9642857143"
"0,2857142857","0,9375","0,9375"
"0,3333333333","0,9230769231","0,9230769231"
"0,25","0,9375","0,9375"
"0,2222222222","0,9545454545","0,9545454545"
"0,1666666667","0,8823529412","0,8823529412"
0,1,1
"0,1666666667","0,9615384615","0,9615384615"
0,1,1
"0,08333333333","0,9852941176","0,9852941176"
"0,3333333333","0,9166666667","0,9166666667"
"0,2222222222","0,9565217391","0,9565217391"
0,1,1
"0,1","0,9791666667","0,9791666667"
"0,2857142857","0,9347826087","0,9347826087"
"0,4","0,9298245614","0,9298245614"
0,1,1
"0,1666666667","0,95",1
"0,1666666667","0,9677419355","0,9677419355"
"0,5","0,9069767442","0,9069767442"
0,1,1
"0,3333333333","0,875","0,875"
"0,2222222222","0,8928571429","0,8928571429"
0,1,1
"0,6666666667","0,8095238095","0,8095238095"
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
"0,5","0,8333333333","0,8333333333"
0,1,1
"0,7142857143","0,7391304348","0,7391304348"
"0,2222222222","0,9555555556","0,9555555556"
"0,3636363636","0,9230769231","0,9230769231"
"0,1428571429","0,976744186","0,976744186"
0,1,1
"0,1428571429","0,9891304348","0,9891304348"
"0,4285714286","0,8823529412","0,9375"
"0,125","0,9761904762","0,9761904762"
"0,1538461538","0,9784946237","0,9784946237"
1,"0,6056338028","0,6056338028"
"0,1111111111","0,9791666667","0,9791666667"
"0,25","0,9642857143","0,9642857143"
"0,1111111111","0,9782608696","0,9782608696"
"0,5","0,9","0,9"
"0,3333333333","0,9166666667","0,9166666667"
"0,125","0,9787234043","0,9787234043"
1,"0,8","0,8"
0,1,1
"0,2","0,9696969697","0,9696969697"
"0,2","0,9565217391","0,9565217391"
"0,3333333333","0,9444444444","0,9444444444"
"0,3333333333","0,935483871","0,935483871"
"0,3333333333","0,9375","0,9375"
"0,1666666667","0,974025974","0,974025974"
0,1,1
0,1,1
0,1,1
"0,2142857143","0,9479166667","0,9479166667"
"0,08333333333","0,9873417722","0,9873417722"
"0,2","0,96","0,96"
"0,1666666667","0,9696969697","0,9696969697"
"0,2","0,9523809524","0,9523809524"
0,1,1
"0,75","0,72","0,72"
"0,3636363636","0,9285714286","0,9285714286"
"0,2142857143","0,972972973","0,972972973"
"0,2142857143","0,9659090909","0,9770114943"
"0,125","0,9821428571","0,9821428571"
"0,07142857143","0,987012987","0,987012987"
"0,08333333333","0,9830508475","0,9830508475"
0,1,1
"0,2222222222","0,9814814815","0,9814814815"
"0,5555555556","0,8727272727","0,8727272727"
"0,1111111111","0,9787234043","0,9787234043"
"0,25","0,9215686275","0,9215686275"
"0,5","0,9166666667","0,9166666667"
0,1,1
inf,0,0
0,1,1
0,1,1
1,"0,75","0,75"
0,1,1
"0,3333333333","0,9428571429","0,9428571429"
"0,1666666667","0,9736842105","0,9736842105"
"0,2857142857","0,9569892473","0,9569892473"
"0,2","0,9666666667","0,9666666667"
"0,1428571429","0,9791666667","0,9791666667"
"0,2","0,9795918367","0,9795918367"
0,1,1
"0,4166666667","0,8709677419","0,9"
0,1,1
"0,25","0,9302325581","0,9302325581"
"0,25","0,9705882353","0,9705882353"
"0,1111111111","0,9761904762","0,9761904762"
"0,3333333333","0,8823529412","0,9183673469"
"0,1","0,976744186","0,976744186"
"0,1428571429","0,972972973","0,972972973"
"0,2","0,9615384615","0,9615384615"
"0,1428571429","0,976744186","0,976744186"
"0,1538461538","0,9736842105","0,9736842105"
"0,3333333333","0,9259259259","0,9259259259"
"0,1111111111","0,9821428571","0,9821428571"
"0,3333333333","0,962962963","0,962962963"
"0,1428571429","0,9743589744","0,9743589744"
"0,5","0,9074074074","0,9074074074"
"0,2857142857","0,9183673469","0,9183673469"
0,1,1
"0,09090909091","0,984375","0,984375"
"0,07142857143","0,9898989899","0,9898989899"
"0,1","0,9811320755","0,9811320755"
"0,2","0,96875","0,96875"
"0,2","0,9642857143","0,9642857143"
"0,3333333333","0,9555555556","0,9555555556"
"0,5","0,95","0,95"
0,1,1
0,1,1
"0,1666666667","0,9677419355","0,9677419355"
"0,08333333333","0,9873417722","0,9873417722"
"0,2","0,9692307692","0,9692307692"
"0,25","0,9333333333","0,9333333333"
"0,1666666667","0,9677419355","0,9677419355"
0,1,1
"0,1666666667","0,96875","0,96875"
0,1,1
"0,2","0,9523809524","0,9523809524"
"0,1111111111","0,9830508475","0,9830508475"
0,1,1
0,1,1
"0,3333333333","0,9245283019","0,9245283019"
"0,25","0,9615384615","0,9615384615"
"0,25","0,9615384615","0,9615384615"
"0,3333333333","0,9545454545","0,9545454545"
"0,2","0,9583333333","0,9583333333"
"0,3333333333","0,8909090909","0,8909090909"
"0,2222222222","0,9701492537","0,9701492537"
